x,S_mean,S_lo,S_hi
-9.557884361093894,2.251087099316583,-0.4313333310958182,5.611472441771903
-9.551507395809711,2.5828661005665334,-0.3613194379764714,5.878550729730993
-9.545130430525527,2.309607896548021,-0.9770454465083175,5.762946200896276
-9.538753465241342,1.601480927565166,-1.6305565685200865,5.083226358570655
-9.532376499957158,0.7324220428969968,-2.4509934326336107,4.108593886466241
-9.525999534672973,-0.03009187372277044,-2.956272597857562,3.269109435012254
-9.51962256938879,-0.4941120469921264,-2.9477096867467036,2.440410780917802
-9.513245604104606,-0.5619650170131179,-2.7636025276844376,2.2497811430970165
-9.506868638820421,-0.22746151954321897,-2.34868456974512,2.408100158529143
-9.500491673536237,0.42161407815734814,-1.6986173785286742,2.94845951250827
-9.494114708252052,1.1993008519921902,-0.9649447633683832,3.308978307907318
-9.48773774296787,1.8432594432393523,-0.7123585410317785,4.034629914793136
-9.481360777683685,2.0842310293024036,-0.7415578443352691,4.385141759139007
-9.4749838123995,1.7520307729916273,-1.2359652607644043,4.2539823455330446
-9.468606847115316,0.8711357028883274,-2.0347868250180317,3.5166095966070827
-9.462229881831131,-0.31311451977579763,-3.0967323072508597,2.2985831465991984
-9.455852916546949,-1.4106174932106477,-4.063677974731584,1.1203690646724842
-9.449475951262764,-2.0426588447328426,-4.4984416723306815,0.49318945663978087
-9.44309898597858,-2.004344746263936,-4.360855748990789,0.23266941557908807
-9.436722020694395,-1.3495171755161013,-3.3731151984373784,0.9557746885224955
-9.43034505541021,-0.35786669044520913,-2.2478772086260363,1.66087967365675
-9.423968090126028,0.5883779688253197,-1.2394032089771165,2.3510984454425534
-9.417591124841843,1.148510706685302,-0.5330687867266598,2.8524892815076273
-9.411214159557659,1.1278142526121369,-0.5796519891269512,2.995375941923321
-9.404837194273474,0.5232592448710155,-1.0297960131972266,2.2586408905065
-9.39846022898929,-0.4788193322474115,-1.986121020203161,1.2782982219597112
-9.392083263705107,-1.545045555256967,-3.1157658876293284,0.17858420428027558
-9.385706298420923,-2.2844926070463107,-4.029224096720469,-0.37214916691490524
-9.379329333136738,-2.384326395704985,-4.3573793474407205,-0.2810653086109574
-9.372952367852553,-1.7510324063016205,-3.8760159801250205,0.5095006648175884
-9.366575402568369,-0.5803404872365316,-2.9836195095394626,1.7740404254163693
-9.360198437284186,0.7076972924228315,-1.6811775003390308,3.19199775522608
-9.353821472000002,1.6588571279931508,-0.765409183580383,4.086833449425227
-9.347444506715817,2.00278439478223,-0.40038859630782353,4.231556259893083
-9.341067541431633,1.768944863744301,-0.5136410598138651,3.9076888600828963
-9.334690576147448,1.228542795664137,-0.6873356823214272,3.025190312496201
-9.328313610863265,0.7046632586732254,-0.8969470770774826,2.2479284511827804
-9.32193664557908,0.37991845604643554,-1.0367996098065626,1.772675861990018
-9.315559680294896,0.2245312242372501,-1.1289630251543399,1.6046350260022861
-9.309182715010712,0.07473583490934113,-1.3646625524255114,1.5728537523125266
-9.302805749726527,-0.21404817792644892,-1.7431515433186928,1.4379188109985048
-9.296428784442345,-0.6538255524016788,-2.1943049760674764,0.983638807539781
-9.29005181915816,-1.1184717117822305,-2.7302453405521936,0.6370534967783975
-9.283674853873976,-1.4304706204525728,-3.2225957299884214,0.18308671962085024
-9.277297888589791,-1.4697483580344117,-3.34607285725277,0.49535246500818536
-9.270920923305606,-1.237214309290597,-3.2320069662797453,0.7738110615418133
-9.264543958021424,-0.8461238573590012,-2.768784375516944,1.101301434283389
-9.25816699273724,-0.4565108182929551,-2.3642329936159956,1.536917590795394
-9.251790027453055,-0.19178678581565867,-1.9308969521222463,1.6577384611494292
-9.24541306216887,-0.0809815539891196,-1.5673943180512169,1.568284822009296
-9.239036096884686,-0.05707021820471563,-1.495299390149418,1.3555970878512518
-9.232659131600503,-0.012377177054042517,-1.4653552451194185,1.4595605422479
-9.226282166316318,0.12296807999547275,-1.3194277049061003,1.6328523929692318
-9.219905201032134,0.33067972930314277,-1.0072225466557045,1.8128342606620589
-9.21352823574795,0.5154177696759131,-0.7907477059130874,2.059515189515829
-9.207151270463765,0.5680500137009148,-0.7381144074120859,1.919295850590729
-9.200774305179582,0.436558530373261,-0.8350205651511543,1.6265548131708532
-9.194397339895398,0.15833781359303498,-1.0719075375818237,1.336711255285156
-9.188020374611213,-0.16253682272071043,-1.3528057568146485,1.189045057103975
-9.181643409327028,-0.41286039533242824,-1.663583124375236,1.0128936797335906
-9.175266444042844,-0.5242370206802224,-1.86612497967979,0.8773722173578024
-9.168889478758661,-0.49349989408524875,-1.894148697461358,1.0274777301261786
-9.162512513474477,-0.3648197087089986,-1.861951298659871,1.2308550018880247
-9.156135548190292,-0.19183462796675385,-1.713275536299777,1.4443490150532343
-9.149758582906108,-0.005574785838757382,-1.3984676735398078,1.6982007354856172
-9.143381617621923,0.19487822255554438,-1.2240833451574702,1.776474559422522
