dt,bin,x_center,n,w_sum,median_dx,mad_dx,sigma_dx,var_mad_dx,D_mad,median_lo,median_hi,sigma_lo,sigma_hi,var_mad_lo,var_mad_hi
5,10,-11.61902870462901,5103,5227.2292038950645,-0.3818059224397245,0.3472452641114892,0.5148258285716939,0.26504563376453116,0.026504563376453117,-0.3827797242535329,-0.33120746149657543,0.5133820700318169,0.5892038729253523,0.2635611498301534,0.3471665398175281
5,11,-11.475674569324926,4719,3732.0834708308316,-0.1475931366745619,0.4374322407057357,0.6485370400703238,0.4206002923431767,0.04206002923431767,-0.1795602693253997,-0.1054730276344244,0.6058749145485389,0.6751264440842695,0.36708441213264137,0.45579645481668574
5,12,-11.339129349687443,4941,3828.46527337285,-0.4737557296580128,0.44227411612264333,0.6557156045634309,0.42996295406798574,0.04299629540679857,-0.5064687481601198,-0.4409995681851359,0.6085558933082168,0.704416434923643,0.3703408149797445,0.49621584886083614
5,13,-11.18754152526221,4514,3243.7285413902255,-0.3822677854062704,0.44545029256416413,0.6604246037556297,0.4361606572457805,0.04361606572457805,-0.3852317892206258,-0.3793037815919096,0.6055741225456702,0.7135007779204993,0.36672001789695835,0.5090837844169505
5,14,-11.030873545631414,6920,6951.972351932002,-0.5709399389190146,0.6515583401163543,0.9660003950565068,0.9331567632493273,0.09331567632493273,-0.590213095832376,-0.5293510985772123,0.9374260126167571,1.0193444231280435,0.878774657318617,1.039118570085589
5,15,-10.85666550873808,5637,4845.48769085444,-1.031934315369691,0.5063727582928976,0.75074825144505,0.5636229370478,0.05636229370478,-1.0801617078103476,-0.9850581489215776,0.6977772596466223,0.7847158267696764,0.4868931253866771,0.6157794848748726
5,16,-10.68361451715273,6665,5477.903743415174,-0.6729254571707877,0.5714140849519964,0.8471785223498298,0.7177114487308411,0.07177114487308411,-0.7461135538491259,-0.5818970049071618,0.7739771896046592,0.9130365116441582,0.5990429358735413,0.8336356759259596
5,17,-10.494394344738378,6538,5053.087136032523,-0.6162986513784787,0.5394164812438296,0.7997388750921017,0.6395822683335803,0.06395822683335803,-0.6447855025755522,-0.5919259986981604,0.7615533679117455,0.8413679064286291,0.579963870037049,0.7078999579665284
5,18,-10.221483621113975,7434,5137.497950360723,-0.7328030311126064,0.6254329649489421,0.9272669138333015,0.8598239294899354,0.08598239294899354,-0.8020344965525975,-0.6964907270591159,0.8882873333717134,0.9493534115494362,0.7890543901021301,0.9012719454991669
5,19,-9.85633534332,6864,3215.2846548650864,-0.8150695500143996,0.6073095189485045,0.9003970927930527,0.8107149247101811,0.08107149247101811,-0.8552354184758926,-0.784633193789217,0.8417860092153436,0.9492010070346437,0.7086037637872944,0.9009825555426916
5,20,-9.112012506709055,7045,2167.669711948185,-0.5069856346085935,0.6120419274141183,0.9074133615841717,0.8233990087814868,0.08233990087814867,-0.5363133905680335,-0.4598383164762553,0.8630923506439779,0.9476528862582817,0.7449284308268614,0.8980472947251427
