bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,1126,-0.08295141229335931,0.3290365409044958,0.48782957554500544,0.23797769477642017,0.25608296874889536,0.11898884738821008,0.12804148437444768,0.05413252262519797,OU_linear,1,TT,unweighted,,20,200
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,1127,-0.06495742354486261,0.3298087577959243,0.4889744643082373,0.23909602674552766,0.2575557250405663,0.11954801337276383,0.12877786252028314,0.054386908359445325,OU_linear,1,TT,unweighted,,20,200
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,1127,-0.05321972960155394,0.3104277181806916,0.46024013497469335,0.21182098184152395,0.24705732611227957,0.10591049092076198,0.12352866305613978,0.04818268410743544,OU_linear,1,TT,unweighted,,20,200
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,1127,-0.019925234149139798,0.31739660289833194,0.4705722034570669,0.22143819866643918,0.23927462895826854,0.11071909933321959,0.11963731447913427,0.050370301765700704,OU_linear,1,TT,unweighted,,20,200
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,1127,0.03600855672047179,0.30306374834852745,0.4493223133015268,0.20189054123063538,0.22977108673407218,0.10094527061531769,0.11488554336703609,0.04592381778152979,OU_linear,1,TT,unweighted,,20,200
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,1127,0.06425543168217021,0.303207682973077,0.4495357107758839,0.20208235526277912,0.2831755002946341,0.10104117763138956,0.14158775014731706,0.04596744950695098,OU_linear,1,TT,unweighted,,20,200
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,1127,0.33716972471696993,0.31610375708681004,0.46865543025690454,0.2196379123092843,0.5949650345496995,0.10981895615464216,0.29748251727484976,0.049960792622198505,OU_linear,1,TT,unweighted,,20,200
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,1126,0.2559367695561977,0.24540621042330674,0.36383924757359454,0.13237899807491943,0.21902643052838155,0.06618949903745971,0.10951321526419078,0.030112104057164153,tanh_saturating,1,TT,unweighted,,20,200
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,1128,0.09151917066772047,0.25559945495463354,0.37895175191573965,0.1436044302800083,0.16343767800463038,0.07180221514000415,0.08171883900231519,0.03266554068655287,tanh_saturating,1,TT,unweighted,,20,200
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,1125,0.0806110014750655,0.28554207189923947,0.42334467579781243,0.1792207145263549,0.16727880825578434,0.08961035726317745,0.08363940412789217,0.04076713741225522,tanh_saturating,1,TT,unweighted,,20,200
